,userName,score,at,content,casefolding,cleaning,Tokenize,normalisasi,stopwords removal,stemming,data_clean
1364,M Raihan Yuliansyah,4,2024-04-02 02:36:47,Aku kasih bintang 4 dulu misalnya lah sesuai harapan baru aku kasih bintang 5 berharap difitur chat bisa di foto atau rekaman jadi penumpang titik penjemputan lebih akurat,aku kasih bintang 4 dulu misalnya lah sesuai harapan baru aku kasih bintang 5 berharap difitur chat bisa di foto atau rekaman jadi penumpang titik penjemputan lebih akurat,aku kasih bintang dulu misalnya lah sesuai harapan baru aku kasih bintang berharap difitur chat bisa di foto atau rekaman jadi penumpang titik penjemputan lebih akurat,"['aku', 'kasih', 'bintang', 'dulu', 'misalnya', 'lah', 'sesuai', 'harapan', 'baru', 'aku', 'kasih', 'bintang', 'berharap', 'difitur', 'chat', 'bisa', 'di', 'foto', 'atau', 'rekaman', 'jadi', 'penumpang', 'titik', 'penjemputan', 'lebih', 'akurat']","['aku', 'kasih', 'bintang', 'dulu', 'misalnya', 'lah', 'sesuai', 'harapan', 'baru', 'aku', 'kasih', 'bintang', 'berharap', 'difitur', 'chat', 'bisa', 'di', 'foto', 'atau', 'rekaman', 'jadi', 'penumpang', 'titik', 'penjemputan', 'lebih', 'akurat']","['kasih', 'bintang', 'sesuai', 'harapan', 'kasih', 'bintang', 'berharap', 'difitur', 'chat', 'foto', 'rekaman', 'penumpang', 'titik', 'penjemputan', 'akurat']","['kasih', 'bintang', 'sesuai', 'harap', 'kasih', 'bintang', 'harap', 'difitur', 'chat', 'foto', 'rekam', 'tumpang', 'titik', 'jemput', 'akurat']",kasih bintang sesuai harap kasih bintang harap difitur chat foto rekam tumpang titik jemput akurat
1365,Alviani Via,4,2024-04-01 01:23:17,"Tolong untuk Maxim adain fitur buat detek pengemudi di mana posisinya, soalnya saya sering dapet posisi nya jauh sekali, dan itu bikin saya emosi klo lg buru"" tp gak tau posisi driver dimna 😌","tolong untuk maxim adain fitur buat detek pengemudi di mana posisinya, soalnya saya sering dapet posisi nya jauh sekali, dan itu bikin saya emosi klo lg buru"" tp gak tau posisi driver dimna 😌",tolong untuk maxim adain fitur buat detek pengemudi di mana posisinya soalnya saya sering dapet posisi nya jauh sekali dan itu bikin saya emosi klo lg buru tp gak tau posisi driver dimna,"['tolong', 'untuk', 'maxim', 'adain', 'fitur', 'buat', 'detek', 'pengemudi', 'di', 'mana', 'posisinya', 'soalnya', 'saya', 'sering', 'dapet', 'posisi', 'nya', 'jauh', 'sekali', 'dan', 'itu', 'bikin', 'saya', 'emosi', 'klo', 'lg', 'buru', 'tp', 'gak', 'tau', 'posisi', 'driver', 'dimna']","['tolong', 'untuk', 'maxim', 'adain', 'fitur', 'buat', 'detek', 'pengemudi', 'di', 'mana', 'posisinya', 'soalnya', 'saya', 'sering', 'dapet', 'posisi', 'nya', 'jauh', 'sekali', 'dan', 'itu', 'bikin', 'saya', 'emosi', 'klo', 'lg', 'buru', 'tp', 'gak', 'tau', 'posisi', 'driver', 'dimna']","['tolong', 'maxim', 'adain', 'fitur', 'detek', 'pengemudi', 'posisinya', 'dapet', 'posisi', 'bikin', 'emosi', 'klo', 'lg', 'buru', 'tp', 'gak', 'tau', 'posisi', 'driver', 'dimna']","['tolong', 'maxim', 'adain', 'fitur', 'detek', 'kemudi', 'posisi', 'dapet', 'posisi', 'bikin', 'emosi', 'klo', 'lg', 'buru', 'tp', 'gak', 'tau', 'posisi', 'driver', 'dimna']",tolong maxim adain fitur detek kemudi posisi dapet posisi bikin emosi klo lg buru tp gak tau posisi driver dimna
1366,Bogor Bekasi,5,2024-05-06 05:31:28,"sangat membantu perjalanan,hanya kurangnya lebih d mapsnya kadang eror, semoga kedepannya lebih baik LG ,sukses buat Maxim","sangat membantu perjalanan,hanya kurangnya lebih d mapsnya kadang eror, semoga kedepannya lebih baik lg ,sukses buat maxim",sangat membantu perjalanan hanya kurangnya lebih d mapsnya kadang eror semoga kedepanya lebih baik lg sukses buat maxim,"['sangat', 'membantu', 'perjalanan', 'hanya', 'kurangnya', 'lebih', 'd', 'mapsnya', 'kadang', 'eror', 'semoga', 'kedepanya', 'lebih', 'baik', 'lg', 'sukses', 'buat', 'maxim']","['sangat', 'membantu', 'perjalanan', 'hanya', 'kurangnya', 'lebih', 'd', 'mapsnya', 'kadang', 'eror', 'semoga', 'kedepanya', 'lebih', 'baik', 'lg', 'sukses', 'buat', 'maxim']","['membantu', 'perjalanan', 'kurangnya', 'd', 'mapsnya', 'kadang', 'eror', 'semoga', 'kedepanya', 'lg', 'sukses', 'maxim']","['bantu', 'jalan', 'kurang', 'd', 'mapsnya', 'kadang', 'eror', 'moga', 'depa', 'lg', 'sukses', 'maxim']",bantu jalan kurang d mapsnya kadang eror moga depa lg sukses maxim
1367,Renal Renal,2,2024-04-18 11:00:48,Aku kasih bintang 2 dulu soalnya tiap pesen yg car slalu di batalkan jadi memperlambat waktu untuk pergi jadi mohon tolong di perbaiki supaya yg lain gk seperti kaya sya,aku kasih bintang 2 dulu soalnya tiap pesen yg car slalu di batalkan jadi memperlambat waktu untuk pergi jadi mohon tolong di perbaiki supaya yg lain gk seperti kaya sya,aku kasih bintang dulu soalnya tiap pesen yg car slalu di batalkan jadi memperlambat waktu untuk pergi jadi mohon tolong di perbaiki supaya yg lain gk seperti kaya sya,"['aku', 'kasih', 'bintang', 'dulu', 'soalnya', 'tiap', 'pesen', 'yg', 'car', 'slalu', 'di', 'batalkan', 'jadi', 'memperlambat', 'waktu', 'untuk', 'pergi', 'jadi', 'mohon', 'tolong', 'di', 'perbaiki', 'supaya', 'yg', 'lain', 'gk', 'seperti', 'kaya', 'sya']","['aku', 'kasih', 'bintang', 'dulu', 'soalnya', 'tiap', 'pesen', 'yg', 'car', 'slalu', 'di', 'batalkan', 'jadi', 'memperlambat', 'waktu', 'untuk', 'pergi', 'jadi', 'mohon', 'tolong', 'di', 'perbaiki', 'supaya', 'yg', 'lain', 'gk', 'seperti', 'kaya', 'sya']","['kasih', 'bintang', 'pesen', 'car', 'slalu', 'batalkan', 'memperlambat', 'pergi', 'mohon', 'tolong', 'perbaiki', 'gk', 'kaya', 'sya']","['kasih', 'bintang', 'sen', 'car', 'slalu', 'batal', 'lambat', 'pergi', 'mohon', 'tolong', 'baik', 'gk', 'kaya', 'sya']",kasih bintang sen car slalu batal lambat pergi mohon tolong baik gk kaya sya
1368,Rizka Rhadiyah Rahmah,2,2024-03-28 05:14:29,"lama sekali mencari pelaksana padahal di map banyak maxim apa dekat, udah di percepat tapi tetep ga dapat.","lama sekali mencari pelaksana padahal di map banyak maxim apa dekat, udah di percepat tapi tetep ga dapat.",lama sekali mencari pelaksana padahal di map banyak maxim apa dekat udah di percepat tapi tetep ga dapat,"['lama', 'sekali', 'mencari', 'pelaksana', 'padahal', 'di', 'map', 'banyak', 'maxim', 'apa', 'dekat', 'udah', 'di', 'percepat', 'tapi', 'tetep', 'ga', 'dapat']","['lama', 'sekali', 'mencari', 'pelaksana', 'padahal', 'di', 'map', 'banyak', 'maxim', 'apa', 'dekat', 'udah', 'di', 'percepat', 'tapi', 'tetep', 'ga', 'dapat']","['mencari', 'pelaksana', 'map', 'maxim', 'udah', 'percepat', 'tetep', 'ga']","['cari', 'laksana', 'map', 'maxim', 'udah', 'cepat', 'tetep', 'ga']",cari laksana map maxim udah cepat tetep ga
1369,Satriyo Yulianto,1,2024-04-19 08:38:25,"Saya pengguna yang sudah agak lama & sering, cukup terbantu dg aplikasi maxim, hanya tetap kurang nyaman karena tidak ada opsi nontunai, semua harus bayar cash ke driver Beberapakali kejadian, waktu pesan awal tarif sekian, setelah perjalanan ternyata tarif berubah lebih mahal tanpa alasan di aplikasi","saya pengguna yang sudah agak lama & sering, cukup terbantu dg aplikasi maxim, hanya tetap kurang nyaman karena tidak ada opsi nontunai, semua harus bayar cash ke driver beberapakali kejadian, waktu pesan awal tarif sekian, setelah perjalanan ternyata tarif berubah lebih mahal tanpa alasan di aplikasi",saya penguna yang sudah agak lama sering cukup terbantu dg aplikasi maxim hanya tetap kurang nyaman karena tidak ada opsi nontunai semua harus bayar cash ke driver beberapakali kejadian waktu pesan awal tarif sekian setelah perjalanan ternyata tarif berubah lebih mahal tanpa alasan di aplikasi,"['saya', 'penguna', 'yang', 'sudah', 'agak', 'lama', 'sering', 'cukup', 'terbantu', 'dg', 'aplikasi', 'maxim', 'hanya', 'tetap', 'kurang', 'nyaman', 'karena', 'tidak', 'ada', 'opsi', 'nontunai', 'semua', 'harus', 'bayar', 'cash', 'ke', 'driver', 'beberapakali', 'kejadian', 'waktu', 'pesan', 'awal', 'tarif', 'sekian', 'setelah', 'perjalanan', 'ternyata', 'tarif', 'berubah', 'lebih', 'mahal', 'tanpa', 'alasan', 'di', 'aplikasi']","['saya', 'penguna', 'yang', 'sudah', 'agak', 'lama', 'sering', 'cukup', 'terbantu', 'dg', 'aplikasi', 'maxim', 'hanya', 'tetap', 'kurang', 'nyaman', 'karena', 'tidak', 'ada', 'opsi', 'nontunai', 'semua', 'harus', 'bayar', 'cash', 'ke', 'driver', 'beberapakali', 'kejadian', 'waktu', 'pesan', 'awal', 'tarif', 'sekian', 'setelah', 'perjalanan', 'ternyata', 'tarif', 'berubah', 'lebih', 'mahal', 'tanpa', 'alasan', 'di', 'aplikasi']","['penguna', 'terbantu', 'aplikasi', 'maxim', 'nyaman', 'opsi', 'nontunai', 'bayar', 'cash', 'driver', 'beberapakali', 'kejadian', 'pesan', 'tarif', 'sekian', 'perjalanan', 'tarif', 'berubah', 'mahal', 'alasan', 'aplikasi']","['penguna', 'bantu', 'aplikasi', 'maxim', 'nyaman', 'opsi', 'nontunai', 'bayar', 'cash', 'driver', 'beberapakali', 'jadi', 'pesan', 'tarif', 'sekian', 'jalan', 'tarif', 'ubah', 'mahal', 'alas', 'aplikasi']",penguna bantu aplikasi maxim nyaman opsi nontunai bayar cash driver beberapakali jadi pesan tarif sekian jalan tarif ubah mahal alas aplikasi
1370,Josua Linus Simalango,3,2024-04-08 04:59:00,"tolong ini notif pengendara muncul mulu, di tekan oke tapi gak bisa, sangat menganggu karena berbunyi terus selama perjalanan!!","tolong ini notif pengendara muncul mulu, di tekan oke tapi gak bisa, sangat menganggu karena berbunyi terus selama perjalanan!!",tolong ini notif pengendara muncul mulu di tekan oke tapi gak bisa sangat mengangu karena berbunyi terus selama perjalanan,"['tolong', 'ini', 'notif', 'pengendara', 'muncul', 'mulu', 'di', 'tekan', 'oke', 'tapi', 'gak', 'bisa', 'sangat', 'mengangu', 'karena', 'berbunyi', 'terus', 'selama', 'perjalanan']","['tolong', 'ini', 'notif', 'pengendara', 'muncul', 'mulu', 'di', 'tekan', 'oke', 'tapi', 'gak', 'bisa', 'sangat', 'mengangu', 'karena', 'berbunyi', 'terus', 'selama', 'perjalanan']","['tolong', 'notif', 'pengendara', 'muncul', 'mulu', 'tekan', 'oke', 'gak', 'mengangu', 'berbunyi', 'perjalanan']","['tolong', 'notif', 'kendara', 'muncul', 'mulu', 'tekan', 'oke', 'gak', 'mengangu', 'bunyi', 'jalan']",tolong notif kendara muncul mulu tekan oke gak mengangu bunyi jalan
1371,Aura Rizkya,5,2024-04-05 15:12:34,bagus cepat dan murah semoga ke depan nya jadi lebih baikkkkk Rahma dan lembut tapi lebih baik sedia kan helm untuk para penumpang biar menjaga keselamatan,bagus cepat dan murah semoga ke depan nya jadi lebih baikkkkk rahma dan lembut tapi lebih baik sedia kan helm untuk para penumpang biar menjaga keselamatan,bagus cepat dan murah semoga ke depan nya jadi lebih baik rahma dan lembut tapi lebih baik sedia kan helm untuk para penumpang biar menjaga keselamatan,"['bagus', 'cepat', 'dan', 'murah', 'semoga', 'ke', 'depan', 'nya', 'jadi', 'lebih', 'baik', 'rahma', 'dan', 'lembut', 'tapi', 'lebih', 'baik', 'sedia', 'kan', 'helm', 'untuk', 'para', 'penumpang', 'biar', 'menjaga', 'keselamatan']","['bagus', 'cepat', 'dan', 'murah', 'semoga', 'ke', 'depan', 'nya', 'jadi', 'lebih', 'baik', 'rahma', 'dan', 'lembut', 'tapi', 'lebih', 'baik', 'sedia', 'kan', 'helm', 'untuk', 'para', 'penumpang', 'biar', 'menjaga', 'keselamatan']","['bagus', 'cepat', 'murah', 'semoga', 'rahma', 'lembut', 'sedia', 'helm', 'penumpang', 'biar', 'menjaga', 'keselamatan']","['bagus', 'cepat', 'murah', 'moga', 'rahma', 'lembut', 'sedia', 'helm', 'tumpang', 'biar', 'jaga', 'selamat']",bagus cepat murah moga rahma lembut sedia helm tumpang biar jaga selamat
1372,Dody Wijayatko,2,2024-04-17 10:17:03,setiap pesan pengantaran selalu berganti driver sampai 2 atau 3 kali...terakhir dapat pasti jarak pengambilan jauh..,setiap pesan pengantaran selalu berganti driver sampai 2 atau 3 kali...terakhir dapat pasti jarak pengambilan jauh..,setiap pesan pengantaran selalu berganti driver sampai atau kali terakhir dapat pasti jarak pengambilan jauh,"['setiap', 'pesan', 'pengantaran', 'selalu', 'berganti', 'driver', 'sampai', 'atau', 'kali', 'terakhir', 'dapat', 'pasti', 'jarak', 'pengambilan', 'jauh']","['setiap', 'pesan', 'pengantaran', 'selalu', 'berganti', 'driver', 'sampai', 'atau', 'kali', 'terakhir', 'dapat', 'pasti', 'jarak', 'pengambilan', 'jauh']","['pesan', 'pengantaran', 'berganti', 'driver', 'kali', 'jarak', 'pengambilan']","['pesan', 'antar', 'ganti', 'driver', 'kali', 'jarak', 'ambil']",pesan antar ganti driver kali jarak ambil
1373,Najwa Nurpadilah,1,2024-03-28 04:15:59,"Jelek bgt aplikasi satu ini, udah tertera harga di aplikasinya tapi driver selalu minta lebih baru mau nerima orderan, klo kaya gini ngapain aplikasi ngasih harga murah ga guna","jelek bgt aplikasi satu ini, udah tertera harga di aplikasinya tapi driver selalu minta lebih baru mau nerima orderan, klo kaya gini ngapain aplikasi ngasih harga murah ga guna",jelek bgt aplikasi satu ini udah tertera harga di aplikasinya tapi driver selalu minta lebih baru mau nerima orderan klo kaya gini ngapain aplikasi ngasih harga murah ga guna,"['jelek', 'bgt', 'aplikasi', 'satu', 'ini', 'udah', 'tertera', 'harga', 'di', 'aplikasinya', 'tapi', 'driver', 'selalu', 'minta', 'lebih', 'baru', 'mau', 'nerima', 'orderan', 'klo', 'kaya', 'gini', 'ngapain', 'aplikasi', 'ngasih', 'harga', 'murah', 'ga', 'guna']","['jelek', 'bgt', 'aplikasi', 'satu', 'ini', 'udah', 'tertera', 'harga', 'di', 'aplikasinya', 'tapi', 'driver', 'selalu', 'minta', 'lebih', 'baru', 'mau', 'nerima', 'orderan', 'klo', 'kaya', 'gini', 'ngapain', 'aplikasi', 'ngasih', 'harga', 'murah', 'ga', 'guna']","['jelek', 'aplikasi', 'udah', 'tertera', 'harga', 'aplikasinya', 'driver', 'nerima', 'orderan', 'klo', 'kaya', 'gini', 'ngapain', 'aplikasi', 'ngasih', 'harga', 'murah', 'ga']","['jelek', 'aplikasi', 'udah', 'tera', 'harga', 'aplikasi', 'driver', 'nerima', 'order', 'klo', 'kaya', 'gin', 'ngapain', 'aplikasi', 'ngasih', 'harga', 'murah', 'ga']",jelek aplikasi udah tera harga aplikasi driver nerima order klo kaya gin ngapain aplikasi ngasih harga murah ga
1374,Neryus H.,1,2024-03-21 06:47:47,"Mo login dengan no hp coba 3 kali sesuai kode yg dikirim tetap gagal, kemudian coba lagi tidak bisa juga "" jumlah permintaan telah terlampaui untuk nomor .... "" Ap harus harus ganti nomor hp...","mo login dengan no hp coba 3 kali sesuai kode yg dikirim tetap gagal, kemudian coba lagi tidak bisa juga "" jumlah permintaan telah terlampaui untuk nomor .... "" ap harus harus ganti nomor hp...",mo login dengan no hp coba kali sesuai kode yg dikirim tetap gagal kemudian coba lagi tidak bisa juga jumlah permintan telah terlampaui untuk nomor ap harus harus ganti nomor hp,"['mo', 'login', 'dengan', 'no', 'hp', 'coba', 'kali', 'sesuai', 'kode', 'yg', 'dikirim', 'tetap', 'gagal', 'kemudian', 'coba', 'lagi', 'tidak', 'bisa', 'juga', 'jumlah', 'permintan', 'telah', 'terlampaui', 'untuk', 'nomor', 'ap', 'harus', 'harus', 'ganti', 'nomor', 'hp']","['mo', 'login', 'dengan', 'no', 'hp', 'coba', 'kali', 'sesuai', 'kode', 'yg', 'dikirim', 'tetap', 'gagal', 'kemudian', 'coba', 'lagi', 'tidak', 'bisa', 'juga', 'jumlah', 'permintan', 'telah', 'terlampaui', 'untuk', 'nomor', 'ap', 'harus', 'harus', 'ganti', 'nomor', 'hp']","['mo', 'login', 'no', 'hp', 'coba', 'kali', 'sesuai', 'kode', 'dikirim', 'gagal', 'coba', 'permintan', 'terlampaui', 'nomor', 'ap', 'ganti', 'nomor', 'hp']","['mo', 'login', 'no', 'hp', 'coba', 'kali', 'sesuai', 'kode', 'kirim', 'gagal', 'coba', 'permintan', 'lampau', 'nomor', 'ap', 'ganti', 'nomor', 'hp']",mo login no hp coba kali sesuai kode kirim gagal coba permintan lampau nomor ap ganti nomor hp
1375,xaxo xaa,3,2024-04-30 23:23:35,Mohon untuk pihak maxim. Untuk pecarian tujuan di map di update lagi. Karena tidak bisa menemukan akurasi tujuan yg pas,mohon untuk pihak maxim. untuk pecarian tujuan di map di update lagi. karena tidak bisa menemukan akurasi tujuan yg pas,mohon untuk pihak maxim untuk pecarian tujuan di map di update lagi karena tidak bisa menemukan akurasi tujuan yg pas,"['mohon', 'untuk', 'pihak', 'maxim', 'untuk', 'pecarian', 'tujuan', 'di', 'map', 'di', 'update', 'lagi', 'karena', 'tidak', 'bisa', 'menemukan', 'akurasi', 'tujuan', 'yg', 'pas']","['mohon', 'untuk', 'pihak', 'maxim', 'untuk', 'pecarian', 'tujuan', 'di', 'map', 'di', 'update', 'lagi', 'karena', 'tidak', 'bisa', 'menemukan', 'akurasi', 'tujuan', 'yg', 'pas']","['mohon', 'maxim', 'pecarian', 'tujuan', 'map', 'update', 'menemukan', 'akurasi', 'tujuan', 'pas']","['mohon', 'maxim', 'cari', 'tuju', 'map', 'update', 'temu', 'akurasi', 'tuju', 'pas']",mohon maxim cari tuju map update temu akurasi tuju pas
1376,Siti Nurjanah,2,2024-02-21 16:50:57,"Kendalanya 1 sih sejauh ini : TITIKnya susah dan tdk sesuai. Awal² sy pakai apk. Ini oke² aja. Kemudian sy uninstall karena tdk pakai lg. Skrng sy pakai lg, malah sprt ini. Kalau udh bagus, aku ksh bintanh 5 dahhh..","kendalanya 1 sih sejauh ini : titiknya susah dan tdk sesuai. awal² sy pakai apk. ini oke² aja. kemudian sy uninstall karena tdk pakai lg. skrng sy pakai lg, malah sprt ini. kalau udh bagus, aku ksh bintanh 5 dahhh..",kendalanya sih sejauh ini titiknya susah dan tdk sesuai awal sy pakai apk ini oke aja kemudian sy uninstal karena tdk pakai lg skrng sy pakai lg malah sprt ini kalau udh bagus aku ksh bintanh dah,"['kendalanya', 'sih', 'sejauh', 'ini', 'titiknya', 'susah', 'dan', 'tdk', 'sesuai', 'awal', 'sy', 'pakai', 'apk', 'ini', 'oke', 'aja', 'kemudian', 'sy', 'uninstal', 'karena', 'tdk', 'pakai', 'lg', 'skrng', 'sy', 'pakai', 'lg', 'malah', 'sprt', 'ini', 'kalau', 'udh', 'bagus', 'aku', 'ksh', 'bintanh', 'dah']","['kendalanya', 'sih', 'sejauh', 'ini', 'titiknya', 'susah', 'dan', 'tdk', 'sesuai', 'awal', 'sy', 'pakai', 'apk', 'ini', 'oke', 'aja', 'kemudian', 'sy', 'uninstal', 'karena', 'tdk', 'pakai', 'lg', 'skrng', 'sy', 'pakai', 'lg', 'malah', 'sprt', 'ini', 'kalau', 'udh', 'bagus', 'aku', 'ksh', 'bintanh', 'dah']","['kendalanya', 'sih', 'titiknya', 'susah', 'tdk', 'sesuai', 'sy', 'pakai', 'apk', 'oke', 'aja', 'sy', 'uninstal', 'tdk', 'pakai', 'lg', 'skrng', 'sy', 'pakai', 'lg', 'sprt', 'bagus', 'ksh', 'bintanh', 'dah']","['kendala', 'sih', 'titik', 'susah', 'tdk', 'sesuai', 'sy', 'pakai', 'apk', 'oke', 'aja', 'sy', 'uninstal', 'tdk', 'pakai', 'lg', 'skrng', 'sy', 'pakai', 'lg', 'sprt', 'bagus', 'ksh', 'bintanh', 'dah']",kendala sih titik susah tdk sesuai sy pakai apk oke aja sy uninstal tdk pakai lg skrng sy pakai lg sprt bagus ksh bintanh dah
1377,Sonaria Ekawardana,1,2024-04-03 08:43:20,Tolong untuk di perhatikan lagi ya untuk waktu penjemputan mesen jam berapa dateng jam berapa terlalu lama datang nya dan bawa motor nya terlalu ugal ugalan bikin si customer nya ini terganggu tolong di perbaiki dan kalo bisa di saat nganter si customer gak usah di bawa muter muter jalan nya kek sengaja betul di bawa muter muter bikin orang telat masuk kerja aja....,tolong untuk di perhatikan lagi ya untuk waktu penjemputan mesen jam berapa dateng jam berapa terlalu lama datang nya dan bawa motor nya terlalu ugal ugalan bikin si customer nya ini terganggu tolong di perbaiki dan kalo bisa di saat nganter si customer gak usah di bawa muter muter jalan nya kek sengaja betul di bawa muter muter bikin orang telat masuk kerja aja....,tolong untuk di perhatikan lagi ya untuk waktu penjemputan mesen jam berapa dateng jam berapa terlalu lama datang nya dan bawa motor nya terlalu ugal ugalan bikin si customer nya ini tergangu tolong di perbaiki dan kalo bisa di sat nganter si customer gak usah di bawa muter muter jalan nya kek sengaja betul di bawa muter muter bikin orang telat masuk kerja aja,"['tolong', 'untuk', 'di', 'perhatikan', 'lagi', 'ya', 'untuk', 'waktu', 'penjemputan', 'mesen', 'jam', 'berapa', 'dateng', 'jam', 'berapa', 'terlalu', 'lama', 'datang', 'nya', 'dan', 'bawa', 'motor', 'nya', 'terlalu', 'ugal', 'ugalan', 'bikin', 'si', 'customer', 'nya', 'ini', 'tergangu', 'tolong', 'di', 'perbaiki', 'dan', 'kalo', 'bisa', 'di', 'sat', 'nganter', 'si', 'customer', 'gak', 'usah', 'di', 'bawa', 'muter', 'muter', 'jalan', 'nya', 'kek', 'sengaja', 'betul', 'di', 'bawa', 'muter', 'muter', 'bikin', 'orang', 'telat', 'masuk', 'kerja', 'aja']","['tolong', 'untuk', 'di', 'perhatikan', 'lagi', 'ya', 'untuk', 'waktu', 'penjemputan', 'mesen', 'jam', 'berapa', 'dateng', 'jam', 'berapa', 'terlalu', 'lama', 'datang', 'nya', 'dan', 'bawa', 'motor', 'nya', 'terlalu', 'ugal', 'ugalan', 'bikin', 'si', 'customer', 'nya', 'ini', 'tergangu', 'tolong', 'di', 'perbaiki', 'dan', 'kalo', 'bisa', 'di', 'sat', 'nganter', 'si', 'customer', 'gak', 'usah', 'di', 'bawa', 'muter', 'muter', 'jalan', 'nya', 'kek', 'sengaja', 'betul', 'di', 'bawa', 'muter', 'muter', 'bikin', 'orang', 'telat', 'masuk', 'kerja', 'aja']","['tolong', 'perhatikan', 'ya', 'penjemputan', 'mesen', 'jam', 'dateng', 'jam', 'bawa', 'motor', 'ugal', 'ugalan', 'bikin', 'si', 'customer', 'tergangu', 'tolong', 'perbaiki', 'sat', 'nganter', 'si', 'customer', 'gak', 'bawa', 'muter', 'muter', 'jalan', 'kek', 'sengaja', 'bawa', 'muter', 'muter', 'bikin', 'orang', 'telat', 'masuk', 'kerja', 'aja']","['tolong', 'perhati', 'ya', 'jemput', 'mesen', 'jam', 'dateng', 'jam', 'bawa', 'motor', 'ugal', 'ugalan', 'bikin', 'si', 'customer', 'tergangu', 'tolong', 'baik', 'sat', 'nganter', 'si', 'customer', 'gak', 'bawa', 'muter', 'muter', 'jalan', 'kek', 'sengaja', 'bawa', 'muter', 'muter', 'bikin', 'orang', 'telat', 'masuk', 'kerja', 'aja']",tolong perhati ya jemput mesen jam dateng jam bawa motor ugal ugalan bikin si customer tergangu tolong baik sat nganter si customer gak bawa muter muter jalan kek sengaja bawa muter muter bikin orang telat masuk kerja aja
1378,Gita Azalia,1,2024-04-13 11:44:15,"Sangat mengecewakan pakai maxim lama dapat driver harus di tambah biaya baru cepat dapat driverny, lama"" nanti harga nya sama kaya gojek","sangat mengecewakan pakai maxim lama dapat driver harus di tambah biaya baru cepat dapat driverny, lama"" nanti harga nya sama kaya gojek",sangat mengecewakan pakai maxim lama dapat driver harus di tambah biaya baru cepat dapat driverny lama nanti harga nya sama kaya gojek,"['sangat', 'mengecewakan', 'pakai', 'maxim', 'lama', 'dapat', 'driver', 'harus', 'di', 'tambah', 'biaya', 'baru', 'cepat', 'dapat', 'driverny', 'lama', 'nanti', 'harga', 'nya', 'sama', 'kaya', 'gojek']","['sangat', 'mengecewakan', 'pakai', 'maxim', 'lama', 'dapat', 'driver', 'harus', 'di', 'tambah', 'biaya', 'baru', 'cepat', 'dapat', 'driverny', 'lama', 'nanti', 'harga', 'nya', 'sama', 'kaya', 'gojek']","['mengecewakan', 'pakai', 'maxim', 'driver', 'biaya', 'cepat', 'driverny', 'harga', 'kaya', 'gojek']","['kecewa', 'pakai', 'maxim', 'driver', 'biaya', 'cepat', 'driverny', 'harga', 'kaya', 'gojek']",kecewa pakai maxim driver biaya cepat driverny harga kaya gojek
